% Device,CC1747002
% File name,CC1747002_20230427_090408
% Cast time (UTC),2023-04-27 09:04:08
% Cast time (local),2023-04-27 09:04:08
% Sample type,Cast
% Cast data,Down & up
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,59.9048457
% Start longitude,10.650652
% Start altitude,45.279998779296875
% Start GPS horizontal error(Meter),2.2000000476837158
% Start GPS vertical error(Meter),3.0899999141693115
% Start GPS number of satellites,6
% End latitude,59.905028
% End longitude,10.65099
% End altitude,41.0099983215332
% End GPS horizontal error(Meter),2.2400000095367432
% End GPS vertical error(Meter),2.630000114440918
% End GPS number of satellites,6
% Cast duration (Seconds),315.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2017-12-06
% Temperature calibration date,2017-11-30
% Pressure calibration date,2017-11-29
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Salinity (Practical Salinity Scale),Density (Kilograms per Cubic Meter)
30.75,30.622186202843448,9.0623782307877185,32.620804578355006,1025.3862970548689
30.900952774637332,30.772120268350005,9.2711704613741333,32.556081516231465,1025.3034145824945
30.900952774637332,30.765744393472836,9.2711704613741333,32.556081516231465,1025.3034145824945
30.75,30.615810328268616,9.0623782307877185,32.620804578355006,1025.3862970548689
30.45,30.317824657967265,9.1008415225534165,32.433913915520733,1025.2327319089281
30.15,30.019832581637115,9.03575611114502,32.562106636134551,1025.3418190974812
29.85,29.721859000441189,9.0192699432373047,32.58331179131082,1025.359616452711
29.55,29.423889648662328,9.0094384533884391,32.597057625118126,1025.3705379132346
29.25,29.125922548215076,9.0099228619135268,32.604250785149574,1025.3747218665062
28.95,28.827955606197285,9.0066976547241211,32.60090299237303,1025.3712390919798
28.65,28.529989867650126,9.0037317276000977,32.616601375485409,1025.3826156358252
28.35,28.232025672566756,9.0040685146449011,32.616955893129955,1025.3814728473096
28.05,27.934060204747105,9.0129171804682535,32.610236603274878,1025.3734667227261
27.75,27.63609180118716,9.01533889770508,32.596376762808745,1025.3608784579756
27.45,27.338118042043018,9.0176649692114825,32.567066798038631,1025.3362189795935
27.150000000000002,27.040137367554273,9.0387996340880257,32.543223357738853,1025.3128977009346
26.85,26.7421457575385,9.0521205000621539,32.480744383527863,1025.2605768967567
26.55,26.444141325042928,9.0558872222900391,32.436834183578959,1025.2242756695798
26.25,26.146129472009246,9.0547904968261719,32.418999075787667,1025.2091295708206
25.95,25.84811589488039,9.0582353944655711,32.4251363872498,1025.2120239924664
25.650000000000002,25.550099006106961,9.06475271425823,32.394857495469267,1025.1859557946755
25.35,25.252071880046024,9.06171703338623,32.3387811548381,1025.1412035928436
25.05,24.954036835754753,9.0501270294189453,32.325290386315721,1025.1310921372519
24.75,24.65600083205905,9.0358976164869738,32.328196159707915,1025.1342143796521
24.45,24.357964672728254,9.0273530537971514,32.32238631823671,1025.1296323574218
24.150000000000002,24.059919063078663,9.0164499282836914,32.244219513319607,1025.0688177565214
23.85,23.761865727748809,8.995060920715332,32.251032598356495,1025.0760991403192
23.55,23.463815367279757,8.9792507023728554,32.266000884247013,1025.0888914257723
23.25,23.165767890243377,8.9807960441742249,32.2765606686102,1025.0955441843846
22.95,22.867717886922133,8.9865512847900391,32.24823547736581,1025.0711250559084
22.650000000000002,22.569663410239059,8.9880972458800965,32.241674928180942,1025.0643846770297
22.35,22.271602567668811,8.976537053362641,32.193282631966909,1025.0269503084232
22.05,21.973535157152341,8.9514760922502248,32.179687636495132,1025.0188207806932
21.75,21.675463365550797,8.9380786601066067,32.150173868053891,1024.9964295673369
21.45,21.377385948650563,8.9279365539550781,32.128598131997073,1024.9797436847493
21.150000000000002,21.07930088671262,8.92023754119873,32.08246330301742,1024.9434647266719
20.85,20.781207566226129,8.8876308181145518,32.051093599101982,1024.9225617429556
20.55,20.483106673025734,8.8441230074305786,32.003996516613988,1024.8910026295378
20.25,20.1849967073537,8.8317251205444336,31.963441234506849,1024.859789879564
19.95,19.886879647472266,8.8149290084838867,31.938976339616627,1024.8418357665214
19.650000000000002,19.58876076146716,8.7931633050928291,31.942893036175551,1024.8468452432085
19.35,19.290629830470149,8.7670635547912017,31.826878913220618,1024.7586394039126
19.05,18.992486393555655,8.7217918841350865,31.822226813038391,1024.7604794902486
18.75,18.694346228974496,8.69389054760498,31.844486288783113,1024.7807458226871
18.45,18.396187322644384,8.6843271255493164,31.653457164758777,1024.6312702630094
18.150000000000002,18.097997606673164,8.6135884201995037,31.5616199161297,1024.5685974030207
17.85,17.7998061121249,8.5334356022744533,31.612057848177177,1024.6186580524973
17.55,17.501607630936398,8.52229118347168,31.485980573671412,1024.5202004358305
17.25,17.203384710522865,8.4891433715820312,31.392275708454264,1024.4503404536531
16.95,16.905145898359276,8.4228351159408881,31.330877130930865,1024.4106296444238
16.650000000000002,16.606902701086248,8.3221962852790536,31.325600954581116,1024.4198261108456
16.35,16.308623922536345,8.2593503273337276,30.991652051803474,1024.165869488226
16.05,16.010300106328732,8.1646003723144531,30.904950126533919,1024.1101337495577
15.749999999999998,15.711977530997167,8.09793946069487,30.976059024694159,1024.174001037673
15.45,15.41362385947126,8.058551664001838,30.616487644846426,1023.8962959311187
15.149999999999999,15.115143819357565,7.8824644088745117,29.835012190976904,1023.3066441181102
14.85,14.816581238966595,7.5985916736052932,29.817230008405186,1023.3297695660356
14.549999999999999,14.518039765217768,7.3305740991614776,29.928116073428722,1023.4509583247093
14.249999999999998,14.219484093208616,7.2246584892272949,29.633721998724806,1023.2320594821804
13.95,13.920882448536959,7.1560877641820193,29.501317673169389,1023.135443638717
13.649999999999999,13.622275227898157,7.0612296671257537,29.561496132266537,1023.1934557853687
13.35,13.323625805623804,7.0517416000366211,29.119668017903702,1022.8459491139555
13.049999999999999,13.024898299394032,6.9729149754444713,28.870079121745412,1022.6582138677381
12.75,12.726145958660014,6.9023042471011395,28.882711381791864,1022.6755062144882
12.45,12.427390940605827,6.8993730758614369,28.838226244457321,1022.6394966867907
12.149999999999999,12.12858466441687,6.8988142013549805,28.439062394018176,1022.3243061970874
11.85,11.829721888075749,6.9067100574677047,28.350681854060017,1022.2524609016616
11.549999999999999,11.530844291322273,6.9527258992117158,28.321547800491093,1022.2225317822351
11.25,11.231891579296507,6.9690745122356024,27.710035113834191,1021.7384892554044
10.95,10.932815807899658,6.9785995483398438,27.258457481712163,1021.3810720690568
10.649999999999999,10.633680229893956,7.0260345758063139,27.201939705604122,1021.3295563424637
10.35,10.334518347482508,7.0736545125050485,27.047493268804189,1021.2010817177653
10.049999999999999,10.035312482837774,7.083979606628418,26.831682143711092,1021.0289301277413
9.75,9.73607438832646,7.1194215289437945,26.7775119549157,1020.9807194517123
9.45,9.43681141820244,7.1792696354857117,26.633249098556018,1020.8588109159596
9.1499999999999986,9.1375040912304311,7.2436773459325545,26.414317606253693,1020.6777435622877
8.85,8.838163391616698,7.2923479080200195,26.363818771444926,1020.6308034487616
8.5499999999999989,8.5388089913343226,7.3315647758955356,26.311953828742951,1020.583930799248
8.25,8.2394407683546618,7.367105773218694,26.258389405484387,1020.5361673228779
7.9499999999999993,7.9400590293057265,7.3802414319750529,26.205145110284253,1020.4913936694578
7.6499999999999995,7.6406626108818623,7.3965369087039834,26.138483170152398,1020.4357091750679
7.35,7.34125031916347,7.4183741813966693,26.076228270436417,1020.3828068165518
7.0499999999999989,7.0418093620564166,7.4308930945896261,25.897852728820322,1020.2399637237414
6.7499999999999991,6.74233724442935,7.4669261806849816,25.8161457851333,1020.1700822821701
6.4499999999999993,6.4428366398035228,7.4911519701133731,25.662849431923352,1020.0455082921435
6.1499999999999995,6.1433108612760678,7.4966505610281828,25.605175125181265,1019.9982170728457
5.85,5.84377391053314,7.5102199643520864,25.571844421136138,1019.9690303648033
5.55,5.5442242100734074,7.5300831119761042,25.502712841300273,1019.9110042233796
5.2499999999999991,5.2446611139407491,7.5442233645484968,25.463865436810391,1019.8774241610824
4.9499999999999993,4.94508830807897,7.55542117722466,25.425399185787352,1019.8445036890164
4.6499999999999995,4.6455093391181865,7.5623960494995117,25.416237333680773,1019.8350743386147
4.35,4.3459268759867005,7.5590027273059466,25.398673505084648,1019.8203269077544
4.05,4.0463419964680769,7.5617161024053123,25.398206546122378,1019.8182356993532
3.75,3.7467476115274079,7.57274293899536,25.321332588400097,1019.755228929097
3.4499999999999997,3.4471362284548075,7.5689053535461435,25.254783769418097,1019.7021352301966
3.15,3.1475152538307296,7.5705372411944891,25.240764983344665,1019.689552974924
2.85,2.8478911093403703,7.5815275512420346,25.232287757068598,1019.6801724539968
2.55,2.5482643042258171,7.5828070640563956,25.22263590899475,1019.6710567399171
2.25,2.2486338989621237,7.5788228869835113,25.2036696882541,1019.6552820894327
1.9500000000000002,1.9489949726568683,7.5798674928109433,25.151258880243411,1019.6126768247325
1.65,1.6493126791583717,7.5835591264090958,24.831028073379638,1019.3598226704939
1.35,1.3495861929413955,7.5878325464132965,24.771977725203513,1019.3116272227534
1.05,1.0498409825842232,7.5990237707624138,24.674001703869386,1019.2320886506019
0.74999999999999989,0.75004112814297963,7.5941381454467773,24.301972122537808,1018.9397178361028
0.44999999999999996,0.45015726942686091,7.5586855992516568,23.942407154084957,1018.6607616362402
0.15,0.15010169347555916,7.5029955940611091,22.766974229968355,1017.7447234039988
